code,lat,lon,name,"Наименование
товара",,,,,,,
DE15NFT005A,"47,2470135","39,5870028",НБ Ростовская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NFV005A,"57,5693298","34,7332051",НБ Нефтехимснаб,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NIF005A,"52,8785963","40,7933828",НБ Никифоровская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NRF005A,"55,3799933","36,7582429",НБ г. Наро-Фоминск,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NTE005A,"55,4146782","37,4959024",НБ г. Климовск,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NTO005A,"56,2847183","62,5997597",НБ Нефтепром,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15NVM005A,"54,0005277","38,2416373",НБ Новомосковская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15ORY005A,"52,9636025","36,112595",НБ Орловская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15PDL005A,"55,4652448","37,5691021",НБ г. Подольск,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15PIP005A,"55,5665677","52,468755",НБ Приоритет,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15PMI025A,"53,2423105","50,2071721",НБ ПРОМИНВЕСТ,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15PNN005A,"53,2048888","45,0737199",НБ Пензенская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15REN025A,"55,8539882","43,9010014",НБ РЕНЕКО-С,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15RER005A,"55,6847981","37,9819785",НБ РЕСУРС,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15RNV005A,"56,8045806","35,9817242",НБ г. Тверь,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15ROR005A,"54,9256124","37,4359379",НБ Серпуховская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15RTH005A,"52,2404099","43,7752125",НБ Ртищевская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15RYR005A,"53,7086741","40,1067401",НБ Ряжская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15RYY005A,"54,5795687","39,7210472",Рязанская НПК (СННА),ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SDB025A,"54,2331909","45,1890341",НБ СОЛИД-БУНКЕР,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SDS025A,"54,813487","31,9868504",НБ Солид-Смоленск,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SEF005A,"46,3266896","39,3809007",НБ Уманская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SGH025A,"62,129277","65,3745138",НБ САГАС,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SLS005A,"46,4630997","41,5334371",НБ Сальская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SMK005A,"54,6547016","32,1847961",НБ Смоленская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SMP025A,"61,2651385","73,2433785",НБ СТХ,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SVS005A,"51,4242504","45,9605991",НБ Увекская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SVZ005A,"55,8377148","48,5413606",НБ Связь-Петролеум,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15SYC005A,"53,177549","48,5569431",НБ Сызранская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15TLU005A,"54,2114639","37,6337708",НБ Тульская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15TMB005A,"52,6833083","41,4581817",НБ Тамбовская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15TNZ005A,"56,1877086","42,7788859",НБ Транзит-Сервис,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15TPK005A,"56,117544","47,3125767",НБ Волганефтьхолдинг,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15UEN025A,"66,0954923","76,6734614",НБ Уренгойтехинком-сервис,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15ULS005A,"54,2450467","48,3296602",НБ г. Ульяновск,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15VDK005A,"43,0593496","44,712463",Владикавказский цех,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15VGH025A,"55,3698127","65,8226132",НБ Варгашинская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15VGZ005A,"48,8359972","44,5816633",НБ Волгоградская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15VRL005A,"52,6062328","39,3939727",БП Воронеж-Липецк,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15VRZ005A,"51,6479059","39,3050031",Воронежский цех,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15YRC005A,"55,0707612","32,6648438",НБ Ярцевская,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE15ZVZ005A,"56,294629","38,136468",НБ СОЮЗ,ДТ ЕВРО класс 1 (ДТ-З-К5) минус 26,,,,,,,
DE18ENU005A,"54,8894038","51,9841041",Елховский НПЗ,ДТ сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE23NFV005A,"57,5693298","34,7332051",НБ Нефтехимснаб,ДТ ЕВРО класс 2 (ДТ-З-К5) минус 32,,,,,,,
DE23PSN005A,"57,8063841","28,427458",НБ Псковнефть-Терминал,ДТ ЕВРО класс 2 (ДТ-З-К5) минус 32,,,,,,,
DE23RNV005A,"56,8045806","35,9817242",НБ г. Тверь,ДТ ЕВРО класс 2 (ДТ-З-К5) минус 32,,,,,,,
DE23TLU005A,"54,2114639","37,6337708",НБ Тульская,ДТ ЕВРО класс 2 (ДТ-З-К5) минус 32,,,,,,,
DE35AMK025A,"57,8839529","56,1652655",НБ Амкар-Сервис,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35AML025A,"66,0389090","77,0180220",НБ ЯмалЭкоСервис,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35ANU025A,"57,1545825","65,6067347",Тюменский НПЗ,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35ETI025A,"55,489335","65,371607",НБ Этиламин,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35IAL025A,"65,9167537","78,1844652",НБ МИАЛ,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35INF025A,"61,2835729","73,2066849",НБ Информат,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35INR005A,"52,5402","103,8861",Склад ГСМ Интэк Строй,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35KGY005A,"62,2775258","74,5171619",НБ Когалым,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35NTO005A,"56,2847183","62,5997597",НБ Нефтепром,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35SGH025A,"62,129277","65,3745138",НБ САГАС,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35SMP025A,"61,2651385","73,2433785",НБ СТХ,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35UEN025A,"66,0954923","76,6734614",НБ Уренгойтехинком-сервис,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35VGH025A,"55,3698127","65,8226132",НБ Варгашинская,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE35VSY005A,"61,0680683","42,0648534",НБ Вельская,ДТ ЕВРО класс 3 (ДТ-З-К5) минус 38,,,,,,,
DE5EAAY025A,"55,4857103","60,8751953",НБ Аргаяшская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EABS005A,"53,7071634","91,439021",НБ Абаканская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EACH005A,"56,5042626","90,7164586",Ачинский НПЗ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAIK025A,"57,19532","65,6148594",НБ Арникс,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAKT025A,"53,260136","83,4772862",НБ АНК-2,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAMK025A,"57,8839529","56,1652655",НБ Амкар-Сервис,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAML025A,"66,0389090","77,0180220",НБ ЯмалЭкоСервис,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EANC025A,"55,1727486","61,4168746",НБ Анкер,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EANL025A,"52,5243393","103,9018875",НБ БУЭК-Ангарск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EANU025A,"57,1545825","65,6067347",Тюменский НПЗ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAOP025A,"47,5266619","38,7431497",НБ АГРОПРОДУКТ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EAVA025A,"54,8927927","20,5737878",НБ Авианефть,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBIF005A,"52,5564013","85,1297695",НБ Бийская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBLF005A,"44,7440912","39,8798671",НБ Белореченская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBLL005A,"52,8136698","79,8907664",НБ Благовещенская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBRG005A,"51,3592038","42,1020224",Борисоглебский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBSA005A,"51,5283208","43,1356942",НБ Балашовская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EBVL025A,"54,4032443","53,2355478",НБ Бавлинская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ECEF005A,"44,8428466","37,6622349",НБ Черноморская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ECEG005A,"55,6723999","52,1935342",НБ Челнинская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ECIY005A,"47,6433306","42,0860823",НБ Цимлянская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ECUU025A,"55,6686860","52,1920370",НБ Чулман-Транс,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EETI025A,"55,489335","65,371607",НБ Этиламин,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EFIS005A,"45,3396945","42,8264506",Светлоградский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EFIT005A,"44,7935047","44,1571661",Буденновский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EFIV005A,"44,1613139","43,4699825",Георгиевский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EHAM025A,"55,5033","37,9422",БП Хаб Москва-Восток,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EHAZ025A,"55,626299","37,298617",БП Хаб Москва-Запад,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EIAL025A,"65,9167537","78,1844652",НБ МИАЛ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EINF025A,"61,2835729","73,2066849",НБ Информат,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EINR005A,"52,5402","103,8861",Склад ГСМ Интэк Строй,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EJEF005A,"51,4192511","45,9521768",НБ Энгельcская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKCV005A,"50,4228805","40,9710353",Калачеевский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKDK005A,"45,2491642","39,0092506",НБ Краснодарская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKDM005A,"56,1651918","43,8709444",НБ Кудьминская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKIT025A,"59,4785534","32,0475476",КИНЕФ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKML005A,"64,0338854","34,2387539",НБ Кочкомская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKMV005A,"54,8841159","41,354487",НБ Касимовская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKYI005A,"67,622147","33,6799757",НБ Кировская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EKYZ005A,"53,1215079","50,0555803",НБ Кряжская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ELHI005A,"48,1456763","40,1632839",НБ Лиховская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ELUN005A,"54,6864147","20,1578485",Комплексный нефтяной терминал (г. Светлый),ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EMIE005A,"48,9189592","40,3752258",НБ Миллеровская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EMOB005A,"55,8439994","38,4295043",БП Московская область Северо-Восток,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EMTI005A,"55,9280874","37,7612401",НБ г. Мытищи,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENEH005A,"45,1115594","41,9702613",Нефтегазохранилище х. Вязники,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENEM005A,"59,9792217","31,0257924",НБ рп. им. Морозова,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENFT005A,"47,2470135","39,5870028",НБ Ростовская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENFV005A,"57,5693298","34,7332051",НБ Нефтехимснаб,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENPT025A,"55,605631","51,961132",ТАНЕКО,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENRF005A,"55,3799933","36,7582429",НБ г. Наро-Фоминск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENRT025A,"57,0945506","65,6694121",НБ Никифор,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENTE005A,"55,4146782","37,4959024",НБ г. Климовск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ENTO005A,"56,2847183","62,5997597",НБ Нефтепром,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EOCN025A,"55,0114488","82,222228",НБ Коченевская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EOLN005A,"68,1404916","33,2705709",НБ Оленегорская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EOPE025A,"55,159952","61,517882",НБ Копейская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EOTA005A,"55,595062","51,907579",ТАИФ-НК,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPBC025A,"54,3010417","83,328776",НБ Черепаново,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPDL005A,"55,4652448","37,5691021",НБ г. Подольск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPIP005A,"55,5665677","52,468755",НБ Приоритет,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPMI025A,"53,2423105","50,2071721",НБ ПРОМИНВЕСТ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPSE005A,"51,9963697","81,8244813",НБ Поспелихинская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPSN005A,"57,8063841","28,427458",НБ Псковнефть-Терминал,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPTD005A,"61,8223231","34,218165",НБ Петрозаводская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPTK005A,"45,2385852","38,147987",НБ Протокская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EPUN005A,"57,5543","39,8111707",Пункт автоналива ЯНОС,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERBK025A,"55,8628631","47,710706",РБ Конарский,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERCC005A,"59,9980746","30,4448337",НБ Ручьи,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EREN025A,"55,8539882","43,9010014",НБ РЕНЕКО-С,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERER005A,"55,6847981","37,9819785",НБ РЕСУРС,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERNV005A,"56,8045806","35,9817242",НБ г. Тверь,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EROR005A,"54,9256124","37,4359379",НБ Серпуховская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERPS005A,"45,0022","41,1328",РП Сибнефтеиндустрия,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERYR005A,"53,7086741","40,1067401",НБ Ряжская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ERYY005A,"54,5795687","39,7210472",Рязанская НПК (СННА),ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESCI005A,"43,4342526","39,9340751",НБ Адлерская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESDB025A,"54,2331909","45,1890341",НБ СОЛИД-БУНКЕР,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESDS025A,"54,813487","31,9868504",НБ Солид-Смоленск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESEF005A,"46,3266896","39,3809007",НБ Уманская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESGH025A,"62,129277","65,3745138",НБ САГАС,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESLS005A,"46,4630997","41,5334371",НБ Сальская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESMK005A,"54,6547016","32,1847961",НБ Смоленская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESMP025A,"61,2651385","73,2433785",НБ СТХ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESPO005A,"45,0138229","41,123315",БП Ставрополь,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESVS005A,"51,4242504","45,9605991",НБ Увекская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESVZ005A,"55,8377148","48,5413606",НБ Связь-Петролеум,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ESYC005A,"53,177549","48,5569431",НБ Сызранская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ETIC005A,"45,8548161","40,1257418",НБ Тихорецкая,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ETIV005A,"45,6130849","38,9862155",НБ Тимашевская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ETNZ005A,"56,1877086","42,7788859",НБ Транзит-Сервис,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5ETPK005A,"56,117544","47,3125767",НБ Волганефтьхолдинг,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EUEN025A,"66,0954923","76,6734614",НБ Уренгойтехинком-сервис,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EULS005A,"54,2450467","48,3296602",НБ г. Ульяновск,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EVDK005A,"43,0593496","44,712463",Владикавказский цех,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EVGH025A,"55,3698127","65,8226132",НБ Варгашинская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EVGZ005A,"48,8359972","44,5816633",НБ Волгоградская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EYRC005A,"55,0707612","32,6648438",НБ Ярцевская,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5EZVZ005A,"56,294629","38,136468",НБ СОЮЗ,ДТ ЕВРО сорт E (ДТ-Е-К5) минус 15,,,,,,,
DE5FAAN025A,"53,32983","83,641465",НБ АНР,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FAAY025A,"55,4857103","60,8751953",НБ Аргаяшская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FAKT025A,"53,260136","83,4772862",НБ АНК-2,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FAML025A,"66,0389090","77,0180220",НБ ЯмалЭкоСервис,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FAOP025A,"47,5266619","38,7431497",НБ АГРОПРОДУКТ,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FAVA025A,"54,8927927","20,5737878",НБ Авианефть,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FENR025A,"55,7558","37,6173",НБ Энергия-Байт,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FETI025A,"55,489335","65,371607",НБ Этиламин,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FHAG025A,"55,0938","36,6122",БП Хаб Москва-Юг,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FHAM025A,"55,5033","37,9422",БП Хаб Москва-Восток,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FHAZ025A,"55,626299","37,298617",БП Хаб Москва-Запад,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FIAL025A,"65,9167537","78,1844652",НБ МИАЛ,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FINF025A,"61,2835729","73,2066849",НБ Информат,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FKDM005A,"56,1651918","43,8709444",НБ Кудьминская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FNEP005A,"59,879886","31,776062",НБ Щербинская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FNPT025A,"55,605631","51,961132",ТАНЕКО,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FNRT025A,"57,0945506","65,6694121",НБ Никифор,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FNTA025A,"45,1270263","41,9770258",НБ Нафта,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FNTE005A,"55,4146782","37,4959024",НБ г. Климовск,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FOKA005A,"54,9130995","37,4643813",НБ ОКА-ЦЕНТР Нефтепродукт,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FPBC025A,"54,3010417","83,328776",НБ Черепаново,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FPEG005A,"59,8836349","29,8349103",НБ Петергофская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FREN025A,"55,8539882","43,9010014",НБ РЕНЕКО-С,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FRER005A,"55,6847981","37,9819785",НБ РЕСУРС,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FROD005A,"47,0978166","39,426326",БП Ростов-на-Дону,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FROR005A,"54,9256124","37,4359379",НБ Серпуховская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FRSN005A,"45,8548161","40,1257418",БП Краснодар,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSDB025A,"54,2331909","45,1890341",НБ СОЛИД-БУНКЕР,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSDS025A,"54,813487","31,9868504",НБ Солид-Смоленск,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSGH025A,"62,129277","65,3745138",НБ САГАС,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSMK005A,"54,6547016","32,1847961",НБ Смоленская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSMP025A,"61,2651385","73,2433785",НБ СТХ,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FSRZ025A,"54,9296173","83,1380541",НБ СТРЕЖТРАНССЕРВИС,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FUEN025A,"66,0954923","76,6734614",НБ Уренгойтехинком-сервис,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FVGH025A,"55,3698127","65,8226132",НБ Варгашинская,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
DE5FYNK005A,"45,0138229","41,123315",НПНБ ЮНК,ДТ ЕВРО сорт F (ДТ-Е-К5) минус 20,,,,,,,
